key, value
27932, 3.0434116342322725e-6
8029, 6.185206776140661e-5
784786, -3.774110384579878e-6
228028, 2.1314219634347808e-5
78199, 5.3068978165885495e-6
188676, -9.12595933126913e-6
115982, 2.7871369308300447e-6
190932, -1.2715184122554832e-5
119458, 3.318090141729761e-5
981339, 2.5165313718403784e-5
428369, 4.038601992340038e-6
194284, -0.00013612170653027751
57437, 7.816730722903906e-6
228613, -8.412804513797729e-5
214288, 1.1271085898834611e-5
48676, -5.576400708686585e-5
229282, -0.0001774526599002574
7018, -0.00013003944231083578
3966, 0.00017857807282953454
146167, -3.383099342408306e-5
191461, -0.00028514710860764265
231897, -1.575919651591892e-5
50352, -8.182124766255758e-6
2484926, 6.860711215491567e-6
189416, 3.123394803218386e-6
182719, 1.1175148931555286e-5
108704, -7.529436048984181e-5
857514, 1.3580924406234887e-5
1744874, -1.2375659667338567e-5
60534, -6.95145921285373e-5
927631, -4.406875887532072e-6
59211, -4.067116081014857e-6
52179, -7.602805196559987e-5
33189, 6.37077457943585e-5
226151, 2.900232740688509e-5
54929, -0.0007592924484860985
239629, 4.254328245194362e-6
10176, 2.049380037385367e-5
56505, -6.951459212853728e-5
425100, 1.0587188981219144e-6
60792, -0.0014964094595283424
18942, -0.00023120509889665194
107583, 1.1452010174499484e-5
39012, 3.6986897141757674e-5
237738, -2.2255827899445532e-5
15993, -8.779109308401814e-6
1703789, 5.283010913092871e-6
405495, -5.056898694450349e-6
441603, 6.012459931813758e-6
108486, -9.829900985725083e-7
601509, 1.1384919421243351e-5
475133, -6.860153533401301e-6
626034, -6.469784737187397e-6
487275, 1.367595828588997e-6
54544, 0.00038756103476802155
30517, -9.147884852647042e-5
220172, -2.0070527863312383e-5
219825, 0.00020749749008083527
180892, 2.4525859447537584e-6
54149, 0.00018532626015548142
3104446, 6.845237901547983e-6
81719, 7.308228099373464e-6
220397, 1.1049625347180068e-6
59334, 6.350655940015012e-6
12588, -8.320145437931014e-5
54733, -1.6479004158581583e-5
47013, -8.809774972989403e-6
55554, 4.533656529661921e-6
136475, 3.0970828297136945e-6
632149, 8.06037264612083e-5
198596, 2.418353081259287e-6
127842, 3.063298845609919e-5
109949, -0.00023311857192688754
47925, -9.010376612338025e-5
53286, 1.3041914309826728e-5
775444, -2.1738539636346585e-5
858014, -5.325878411824495e-6
3925903, 4.384310510413971e-6
27980, 1.8308603857322803e-5
240050, -6.356721476334814e-6
425936, 5.361712020812573e-5
53783, -2.784324822612051e-6
49099, 9.541558375543156e-5
106295, 4.1731359981077666e-5
67931, -3.2260569494178116e-6
5050, -0.0002459369005886453
195523, 3.7084283909804193e-6
31028, -3.3256625893765264e-6
732002, -3.623406329009026e-6
758721, 1.0427087101213949e-6
127920, -1.0776501958632339e-5
76483, 1.0371294127803816e-5
48877, 3.0804305221395066e-5
135922, 7.72676074862887e-6
610959, -6.106439444064402e-6
1768869, 1.1204242901077573e-5
145903, -8.987342577902004e-6
1698484, -9.290540297366323e-6
2095614, -5.757163658551112e-6
104159, 4.32614903067517e-5
193516, 2.404589528733861e-5
189534, 2.989872330453226e-5
60682, -0.0003824198305812674
36144, -1.8395111110522393e-5
620940, 1.2461980777246583e-5
109144, -2.197469744237217e-6
3659665, 3.60271677479577e-6
8416, 0.0002573627636914573
5987, 7.268781842039948e-6
3058547, -4.140767461571696e-6
109204, 0.0004031430175715467
3092, -0.0032465657456402335
189906, 3.723885820557836e-5
228965, -3.235177617742945e-6
3517299, 4.140767461571696e-6
612966, 1.7617341675006448e-5
1666961, -3.573807750108239e-6
20064, -8.103813704470156e-6
1947344, 7.440194580499328e-6
242383, -2.2205159238069734e-6
152923, -0.00013347996327280613
120194, 0.00011982742078672846
958054, 1.749212498757788e-5
434826, 5.177386780833673e-6
8149, 0.006874386602082699
51831, -0.00018387783758965225
435981, -1.213795752808583e-6
1665504, 7.443919047845781e-6
195706, -6.577733180878886e-7
75828, 1.377150206228109e-6
482432, -4.917169889596874e-6
78740, -1.2075454595523689e-5
225792, -1.733009613871326e-5
3063803, 5.026076343759494e-6
25691, -0.00012816147344318855
300382, 4.851448461618069e-6
621889, -2.3793427171741035e-5
158857, 1.1738537421829552e-5
928370, -6.307609630347483e-6
220438, -1.0104023533262704e-6
127794, -9.907304502929655e-6
159537, -6.312583945861983e-5
958032, -6.026792504291597e-5
17313, 9.69253787686192e-7
28371, -4.507607894424035e-6
76489, 3.09558381835666e-6
14202, -0.0005673997350431344
876392, 7.212391913892067e-5
218720, -7.969783862891972e-6
78210, -2.0464468228498496e-6
480316, 6.145948747894522e-6
11316, -0.00013514473395407307
232149, 6.707609934959002e-5
3660444, -3.4940727896937657e-6
1703514, -1.1204242901077578e-5
27181, 9.289349304719548e-5
4836, -8.625299165455308e-5
158330, 2.9725929465016997e-5
218326, -4.7901450929095175e-6
102421, -9.266400966080004e-6
226239, -1.3900243830382193e-5
242194, 9.54011146079277e-7
621672, -1.0904428452508768e-5
115831, 5.138360121035741e-6
40114, 5.175089104312662e-6
761395, -3.66801060771127e-6
103415, 3.397906426002735e-5
424497, 1.3872700920972283e-5
6159, 0.0006955663009318404
47416, -0.00022584376903067173
775484, -1.673464577921232e-5
240356, 1.8032636923064982e-5
14968, 0.006369126549220926
487386, 5.1746363897725554e-5
53283, 2.9646711706053616e-5
873809, 3.31412542356721e-5
138019, -4.517069608557119e-6
7580, 0.0022305881494970054
218269, -4.434739005071478e-6
116321, 5.9015802624135386e-6
45998, 5.054517222757512e-6
52553, -1.0279927645378962e-6
955742, 3.077744773538764e-5
245488, 1.276326858144937e-5
227207, 1.848136156880678e-7
9243, -1.898792176413664e-5
228033, -0.00010252900479672498
624980, -1.3606231854689632e-5
153457, -8.637203935208163e-6
218548, 0.0003149823944887733
909683, 4.244241224080913e-6
243158, -1.8193709067909996e-6
2314, -0.006057602822228644
620714, -1.696733753466187e-5
1697778, 7.878287912117888e-6
756289, 2.190435199956826e-6
74846, -4.48415094661596e-6
56345, 4.991790725353506e-5
1949684, 9.497235108942576e-6
117978, 8.529422153771774e-6
873409, -1.0427089350784692e-6
244616, 1.0846922154371094e-6
8775, -1.364565351425644e-7
130423, -0.0001794362584946615
632731, -2.620493702261624e-5
762488, 9.519703989043702e-6
20498, -5.409325423572118e-6
2546341, -1.1186153474387097e-5
480998, 1.5299702579289225e-5
30603, -9.196710417656737e-6
765698, 1.052278283342731e-5
436038, -7.816304153024541e-6
6438, -0.0006386940197269575
34139, 0.00013740568135942562
26769, -0.00012878850070385144
12196, -6.010204666019487e-5
519103, -1.1697173987497832e-5
79527, -2.5682255143566586e-5
51192, 0.0003314900707765102
218929, -6.253205123600508e-5
129024, 3.04150991012671e-5
482901, -7.659333344306885e-5
183660, 2.3361387052086788e-5
46151, 2.4989292520791194e-6
116202, 6.702903238308985e-5
775978, -2.423124562075698e-5
36742, 1.1159409619746616e-5
148724, 1.0055568495292446e-5
145795, -1.5888002474594695e-5
3823505, 3.6027165607664363e-6
237796, 5.610910840161456e-7
245542, 3.435298915350946e-5
188501, 2.1691343855989722e-5
49526, 1.0383580530497084e-5
190426, -0.000285399325626832
37146, 2.750482803282134e-5
45733, 0.0003282883810167262
194275, -8.219149698869011e-5
808951, 5.029990810864971e-6
302772, 9.311903875084298e-6
981697, 2.0898012324720135e-5
3495922, 7.88070552875322e-6
228798, 0.00022718647183697722
36053, 5.652971154115451e-5
204570, -7.412061620162309e-6
909659, -3.26514926481931e-6
34689, 7.804688804581681e-6
3843458, 2.1486446972927815e-6
150203, -3.42869311779148e-5
116336, 1.0669346577695065e-5
8183, 0.0033629830138990078
955912, -8.220468642883332e-6
233398, -6.989736828773099e-6
6401, 0.0010779818756037366
50991, 2.282708756341912e-5
961286, -1.3519293784902309e-6
7206, -0.00021906408084771978
773722, -1.1357505400520215e-5
207120, 1.0897111067606398e-5
403786, 5.686669469940621e-6
510292, 1.3608120736939414e-5
785674, -1.5428904876309274e-5
1747284, -1.3402984695017796e-5
2026, -0.022692712494337717
439566, -1.7878199878367816e-6
9612, -0.0010656454501073848
219007, 6.0594827368216286e-5
51071, -6.227429843842539e-5
207219, 2.678559270667531e-5
180906, 1.5801266414852517e-5
622034, -7.290769142329138e-6
191449, -7.597116215261114e-5
48423, -7.450708800855118e-5
318037, -1.3374106093297793e-5
38406, 6.81571760741877e-5
216237, -4.220107367545656e-6
55601, -4.72421097988436e-6
129855, -3.322841537770574e-5
428539, 5.148235490448421e-6
626645, 1.2542197086989953e-5
103335, 2.7049487152675168e-5
17740, 4.254378684626696e-6
214283, -1.551144350002997e-6
158764, -1.0411194967332216e-6
434661, 1.0394897206995663e-5
423, -0.023609303134756263
595284, -1.3630091966192631e-5
243447, -0.0001759698274768438
190783, -1.8761935910920492e-5
67909, -4.845974815722131e-6
774824, -1.3999083455454413e-5
1660241, -4.023685297571119e-6
245650, 2.7325245074910225e-5
130883, 7.2814416089409e-5
137103, 2.9693883767935798e-5
621375, 5.7893307567509235e-6
16443, 2.1551810252665704e-7
784791, -6.373544749424739e-7
188572, 1.3045219776622755e-6
79457, 4.779608073542896e-6
955766, 9.69971035457703e-6
962459, 2.6343882713361368e-5
237724, -1.3036521579495306e-6
157315, -2.0421226076178477e-6
3926887, 2.947712607110282e-6
81606, -4.653149334631037e-6
38384, -2.845128098172221e-5
2446996, 1.2112476696783689e-5
12893, -7.734268618774784e-6
982257, 9.29218163905776e-6
2545536, -4.298550481847642e-6
191021, -1.2300538375021251e-5
982857, 2.3393181034898984e-6
955800, 4.8704065657141555e-6
219416, 1.5356203254355675e-5
158026, -0.00020148911886326836
6614, 5.9945754195768496e-5
34426, -3.241368873228786e-5
129915, 1.314378531904137e-6
1953, 0.00023791530198597987
776365, 4.471187797436094e-6
130916, 3.0327760887155175e-5
99749, 6.134193152902496e-5
970747, 5.0984915585173885e-6
972802, -9.721791952114203e-7
155193, 2.6030049606113563e-7
188787, -2.6220047890642752e-5
130152, 7.206991443323069e-5
486846, 4.2111454512097044e-5
3824618, -1.2390701364959855e-5
960689, 4.869632911256275e-6
835202, -2.214573963870383e-6
61294, 7.949875016969454e-5
53808, 1.6673221544032267e-6
76458, 8.25980592559893e-5
620891, -2.515604432171397e-5
318017, 2.14862415121336e-6
880617, -1.1322263274105283e-6
79008, -1.3018379235790206e-5
59980, -0.000285722655273424
106069, 0.00040417708734956115
196092, -2.3618288456966643e-5
487323, -2.633759342041443e-5
911163, -7.27046590922776e-6
61272, 1.5034563613767104e-5
475023, 4.40839999824299e-6
982482, 7.288519840215174e-6
3104712, -2.419746487067496e-6
117966, 1.0869267675747378e-6
159180, 9.333474953306051e-5
96, -0.16657250244552296
36567, -4.5487230325100073e-7
484200, -1.204480213437025e-5
214307, -6.36125462113562e-6
227355, -4.846101831341027e-6
438684, -3.7356746428012858e-6
440076, -7.270044636224564e-6
228900, 1.4184977350986538e-5
3925898, 3.514867506209172e-6
78978, -4.614952841444375e-6
39414, 1.1411042750198959e-6
41013, -4.899117328184712e-6
106761, -1.0600458308701978e-6
25071, 5.0541070174807164e-5
551557, -5.625902321577851e-6
119824, -1.950561298452277e-5
149769, 2.6666926116427902e-6
3894593, -2.2146172161268183e-6
26331, 1.3567896466023174e-5
962300, 3.364839225573743e-6
3378, -0.006066205749145432
759121, -3.312630633671773e-5
207108, 8.242033779808017e-6
53519, 9.665648600587396e-5
9683, 0.0015404134499974412
25324, -0.00014393319375929028
219756, -0.0001233048488048482
137142, 6.825273517267962e-6
483156, -7.74725339918297e-5
118165, 1.1066611724093718e-6
416406, -2.105332751222618e-6
40377, -1.2948398471647544e-6
3139581, 6.772573179364037e-6
510289, 4.038137277269211e-6
232503, -9.984701929877862e-7
227556, 1.3586400846057551e-6
911272, -7.724241294776105e-5
62783, 1.0074172746198082e-6
2457, 0.004864561503776738
612558, 1.0339000191407459e-6
190267, 4.1030858037152544e-5
33064, -2.5283276833581522e-5
2584, -0.00017998146532014067
207936, 4.923316787895558e-6
2072178, 5.298788215052861e-6
240439, 4.1808906092337754e-5
144202, 4.90833532908701e-6
239635, 1.9530822106038025e-5
955712, -3.690770337309371e-5
2488056, 9.522642847634303e-6
480276, 3.313809691244167e-6
59647, -0.00012722625885364723
635895, 5.06190977061345e-6
49973, -2.8043488599418234e-6
638554, 5.9009223720773546e-5
8178, -0.00476067781774893
428717, -4.896660694496255e-6
30116, -9.850324295995523e-6
109321, 1.32761795167196e-5
217328, 1.205837354814098e-5
3660368, 9.526388976234348e-6
415537, 1.2153298879826447e-5
81785, -6.868013573336671e-6
2087554, -2.222964374369814e-6
5168, 8.959895825551009e-5
960620, -1.0776564715663068e-6
195742, 3.785457634561095e-5
33326, 1.090152744941485e-7
106098, -0.00020390613640113717
2949, -0.013681834486997392
57574, -9.655094496425728e-6
2535306, 3.477439261020495e-6
1746, 0.001617210379845031
237595, -1.0638064539410886e-6
25236, -0.000421682388089885
3522548, -9.497235108942576e-6
775402, -1.0997898946535445e-5
517427, -3.6531794100119682e-6
2070234, 1.0160316385742569e-5
225662, -1.1585351398188165e-6
118709, 6.672657801542017e-6
45793, 4.053000766961199e-5
7044, -9.03910451580862e-5
879777, 1.2492739536681308e-6
2531187, -4.1417054842205035e-6
764584, -8.030438197229461e-5
244044, -4.9911731204180985e-6
1747315, 4.173378681030285e-6
2072234, -1.3475254941610256e-5
6098, -2.8467871537280586e-7
25856, 0.000433201296401026
227338, 3.059263198896009e-5
181061, 2.2368933282324996e-6
480128, -3.9357200074208345e-6
755114, -1.3604543896594313e-5
193638, -2.063981615554154e-5
37089, 4.815741025899912e-6
191306, -0.00018770190730258297
8283, -0.0001238053059162027
190682, -4.2540212770929994e-5
636006, 2.505840033168796e-6
612879, -1.86442628925704e-5
2072341, -1.0424768248691034e-6
510323, -4.223768095957272e-6
416169, -1.0177436125956914e-6
29166, -4.934333266356203e-6
239167, -1.9637691800876867e-5
953167, 4.423095586664579e-6
189323, -4.3801258610759415e-7
638165, 1.0756892995055069e-5
3132, -0.001950358218749227
130752, -1.5048308291728096e-5
47749, 0.0009869670935631436
2262, -9.286958917145675e-5
12888, -7.703523837931224e-6
15778, 1.2241706837412833e-5
981057, -4.571752074768968e-6
194381, 1.80176614781519e-6
193173, -5.232545288981057e-6
636663, -3.321984056547445e-5
484290, 1.0427087101213938e-6
15723, -2.2983407276467915e-6
521750, -9.407282496350167e-6
204006, -9.765506134838813e-7
1923909, 3.514864641966748e-6
45149, -7.353272602427077e-6
911527, 3.327406666670108e-6
521946, 5.3488486257899045e-5
11494, 0.00032196567881343137
120704, -0.00018637390290511167
108874, 0.00020148545339446965
15869, -5.204111602198331e-6
26051, 0.00024774475482404267
27427, 0.00010917337387635748
1701184, 4.53028759459749e-6
49613, -1.3059747973510245e-6
3669356, 3.4872618980426508e-6
611843, 6.006836003846205e-6
2485096, 1.2034366891294352e-5
318442, -1.2391871956333184e-5
34032, -2.43422592587246e-5
119889, 3.978569500204466e-5
632812, -2.4961982085666114e-5
3108243, -1.0061534512493775e-6
15579, 1.5221677245681787e-5
5021, -8.344295097190388e-5
81840, -1.0752135159462901e-5
11821, 0.0005551653321481232
5990, 9.119850008793663e-6
37844, 1.7107961918371346e-5
38028, 3.581066392636539e-5
238683, -2.3040774224159772e-5
910769, 3.6870255735591745e-5
193329, 9.907304502929643e-6
45435, 2.062629764398747e-6
981372, -3.1694271426187026e-6
611389, -2.0485266143394118e-6
755594, 4.638500873174498e-6
121731, 7.665498860010731e-5
2449372, 2.7363551659408288e-6
196569, -7.569536558842451e-5
638158, 1.0040808773334837e-6
40292, -1.0323163150410536e-6
3063772, 2.7370992961226677e-6
194596, -1.9963509257675684e-6
238129, -1.550952398014369e-5
958317, -3.454233164277145e-5
874409, -9.980665768180588e-7
8338, -1.439619917393044e-5
49397, 1.281743804048255e-5
613277, 3.963147060959842e-6
1701618, -7.870500856189978e-6
195621, -1.1509572932484115e-6
305512, 1.2114351723832972e-5
100860, 2.1953142263543072e-6
38643, 6.711102349116403e-6
30335, -0.0002409136702174883
50724, -1.4654831116946104e-5
129239, 2.1405967279815583e-6
762533, -1.1302779274094287e-5
45524, 1.5097364756069019e-5
31114, -2.3715234671429446e-6
817912, -9.520474096632428e-6
196006, -4.285724943126898e-6
230058, -1.5830131242116203e-5
130954, 0.0001585541845683106
146727, -3.17734613091964e-6
14385, 0.00044343410029286005
14050, -2.1255877472579527e-5
3926863, -4.383482901648926e-6
755698, 7.980381972975014e-6
196037, -1.2952414919357523e-5
1660384, 7.424686914768763e-6
620739, 2.7989086245278315e-6
3102046, 4.851509728978971e-6
103844, -2.2007307254563525e-6
3517048, 9.320036341371033e-6
771797, 1.2506186433696069e-5
3643, 0.004018639845837271
129784, 0.0003264320094276126
237653, -2.1805335060177898e-5
20273, -6.542748637112216e-5
192673, 5.696510558519825e-6
217049, -1.613526179801243e-5
117908, -1.1148557224223454e-5
2075100, -2.7813845993327606e-6
201830, -2.4722410221422267e-6
981751, -3.322876986003049e-5
18386, -1.0055839631189572e-6
30778, -2.88911660063824e-5
56783, -7.32733025707574e-5
422876, 2.8289060462445217e-6
761491, -1.655275767235615e-5
191396, 6.235359436083362e-6
8203, -9.94952458330319e-6
516675, 9.65582586278687e-7
3929796, -2.4181506318952725e-6
27187, 0.00011155604681580286
199355, -5.3408129558493964e-6
3046770, -6.3077932864565605e-6
213996, 2.8177600500306267e-6
6174, 8.815701977832517e-6
761531, -3.358544055938171e-5
26913, -5.03104261825426e-5
158363, -0.00014204542641875449
107107, -2.0436609873152077e-5
60974, -2.758649604297887e-5
109618, -1.8801927344471306e-5
238967, 0.0001784737879440228
183375, 6.496653953778794e-6
154752, -4.1863459632813054e-5
51820, 0.00012634859960275222
47809, 0.0005174125510847803
25341, 0.00022570327058130113
2070001, -7.879308077213719e-6
24681, -9.671476527845916e-6
219318, -3.639055743123603e-6
193392, 1.0776501958632323e-5
764039, -9.659009374588249e-7
190766, -2.5043208341656007e-6
240218, 0.0003215837266328979
10726, 4.927030176221909e-6
31629, 3.890732867900015e-6
18864, 4.8700807905616916e-5
6063, 2.928250792412905e-5
14368, -0.000501550478457174
120874, 3.933201196708105e-5
485461, -1.7489502629175292e-5
597844, -1.345002969037394e-5
120383, 1.8761935910920492e-5
868229, -5.413056706676774e-6
435201, -9.721791952114205e-7
1931624, -1.2103702473824301e-5
873567, 2.3281350206487453e-6
632623, -3.753684305954477e-6
76418, -2.5519116734288144e-5
619093, -1.320120328443689e-5
521981, 4.325816935376461e-5
830311, -2.9477126071102823e-6
9105, -0.0008123790771551492
129143, 3.5560911195729585e-5
204333, -1.382980197218207e-6
51916, -9.312821102267438e-5
218288, 9.118571442618764e-6
9444, 1.9424535420682636e-5
53876, 8.816581207366252e-6
441807, -2.148611138983194e-6
302946, 3.5738075360789035e-6
28901, -3.5984670496896855e-5
225565, -9.569334755308937e-7
194393, -1.2982015341516079e-6
1923924, 1.3241363602039828e-5
972540, 3.3044524064986536e-6
119982, -5.0596679543001966e-6
981172, 8.958911162448795e-6
953191, -2.9940179399347013e-6
3643047, -3.1329842494394105e-6
227724, 6.761899312917729e-5
120373, 1.514426443904611e-5
57143, -0.00022524360059163054
61369, 0.00023662962698851788
613229, -3.455832779427386e-5
785044, -7.417235594980966e-5
756389, -1.139540779818549e-5
57252, 1.5034563613767101e-5
3668642, 4.023976003906788e-6
613266, 3.721676939856876e-6
777094, 2.4333053659437234e-6
440031, -8.905432444999598e-6
3107136, -4.534209611817477e-6
130762, 1.2952414919357496e-5
99662, -2.446122149358703e-6
866811, -5.092279502691999e-6
47212, -0.00010463170382919613
636057, 2.404801528931887e-6
25901, 7.942462825911657e-5
2792, -0.00040496448090191563
39795, 0.0006341777313054767
784474, -1.2693610577998397e-5
595618, -4.032464325350904e-6
146889, -4.653149334631037e-6
3104596, 1.3247376902994024e-5
58557, -3.319797545442019e-6
3505522, 6.308298568800521e-6
228383, -5.772867265003719e-6
11292, -1.4546384860583307e-5
914981, 5.434670256980424e-6
548862, -6.765113493457434e-6
182646, 9.997566875479218e-6
1665480, 2.417929730511326e-6
18806, -5.2282080111891376e-5
110474, 0.00015995359939183082
3646, 0.005450679233237029
57981, -0.00022761371565405508
631492, -2.5063068919144984e-6
425780, 4.008780624432622e-6
14893, -0.0005448839023685642
159177, 2.4760496702807675e-5
1944178, -5.281206596918166e-6
631899, -3.327853043156684e-6
219359, -2.3176651295420793e-5
233484, 5.063249214287332e-6
621184, 3.684303360055673e-5
81549, 1.102633695353936e-6
774139, -5.098503256285234e-6
155346, 3.336075282179866e-5
909991, 3.2646824714662284e-6
158996, -0.00011584303417322257
3659093, -1.3493112030661438e-5
57119, -9.175642681445217e-5
29487, -3.55240856864428e-5
437226, -6.937431363515046e-5
27609, 0.0003554251371217767
157756, 3.9238806635083e-5
595635, 4.19479333452895e-6
240026, -3.1354811597018335e-6
483133, -1.2397144211818817e-5
51967, -1.180386673706887e-6
14625, 0.0001611657613833408
524067, -5.6322084639330914e-6
217538, 1.8465171311046237e-5
232869, 6.044337003475362e-5
3061484, 2.780640469150921e-6
193288, -2.4418965060954904e-6
189774, 1.2291729220236536e-5
214676, -7.630198563158189e-5
218584, -1.8032636923064982e-5
57225, 0.00018236942807168648
199188, 9.678074950041903e-7
155544, -2.927450783067969e-5
47229, 0.00025093066654321495
13376, -0.0010335727460978727
3049, 0.00020802978750683753
61312, 0.0009325392254464888
120431, -7.100780977096088e-6
968015, 4.671043362886101e-6
152804, 6.239452092269594e-7
465884, -2.7379843167105227e-6
873843, -2.601276585261793e-5
10563, -2.6499840369491065e-5
981139, 2.1752940319981633e-6
611604, -2.1744221219852197e-5
776012, -1.224194295895166e-5
219445, 1.0814763807925013e-5
228665, 4.382146253920968e-6
979621, 1.1322398439789913e-5
785662, -5.4926788510560715e-6
227396, 1.2943903041256713e-5
973807, 6.902794221612313e-6
26904, 5.5708879758796536e-5
36689, 0.00018360881464260547
523974, 4.652027616222267e-6
199488, 4.4286589495379274e-6
57571, 9.912271880502122e-6
146898, 7.301433617619382e-6
621649, -5.047064297108561e-6
152901, -0.0001712133167906522
3844733, -6.744089268867917e-6
302748, 3.4854541565808004e-6
31826, -6.0617172427977853e-5
227625, -5.1110276876876966e-5
127658, 8.504054317641037e-5
12342, 9.78716168260202e-6
32397, 9.057372415524474e-5
2484906, 1.349194143928811e-5
220121, 7.600074319518078e-5
1660389, -1.0135425744155471e-5
3104741, 1.0063895154137936e-5
50340, 1.2709574392703414e-5
37020, 1.6630451453464996e-5
619355, -3.063840332313018e-6
1452, -0.00013841187775968814
49477, 3.7902255657967944e-5
207028, -8.933949016498806e-6
10298, -6.825768262341047e-5
624990, -4.931122419192082e-6
79566, -1.4497657032772822e-6
12232, -0.0031073139403337683
970611, -4.197368860663853e-6
410983, -3.0664324544160365e-6
404883, -1.0045046088960658e-6
436010, 2.405054689179915e-5
3046055, 3.1331748571442862e-6
238475, 4.372270030287907e-7
30874, 8.569723717410977e-6
240623, -4.139135060688692e-5
879637, 4.2853753692861815e-6
130995, -0.00013767933059766484
961819, 3.1020742306824424e-6
193737, 2.755040360817537e-6
227610, -3.49143764484392e-5
25553, 6.883823385718339e-6
131022, -5.541467269465672e-6
129931, -1.6427851355142942e-6
521311, -2.3229426043408556e-6
911566, 1.0343463647936828e-6
14610, -0.000246257893918906
3669928, 1.3244812273790183e-5
761359, 1.775487955602602e-5
486111, -9.650274613047441e-6
158647, 3.3892949009399343e-7
159096, -0.00031023418754461845
45269, 4.855819305143213e-5
415021, 4.259197874911238e-7
242039, 3.600906153214953e-5
758695, -3.0642170563145638e-6
1742484, -1.2110601669734406e-5
146078, 3.450110472038654e-5
109632, -4.186345963281304e-5
879657, 3.0959741308323052e-6
189616, -9.101025307718608e-6
219303, 2.304077422415983e-5
761524, -5.58327533336984e-5
981512, -8.279937992712461e-6
632749, 3.194343864848006e-5
103559, 7.810960875634855e-6
29108, 0.0003289244865545672
102761, 6.401412570637755e-6
190879, -7.100780977096078e-6
28157, 2.672188865984359e-6
194493, 5.66255042340184e-6
120052, 6.324099450944768e-5
218407, 1.002841077715629e-5
106714, 4.4985930937948505e-6
516456, 1.3542644456274184e-5
786399, -8.595544379811852e-6
435451, 5.017009538850798e-6
1942898, -6.286690206624352e-6
730493, -6.948892319196679e-6
871032, -9.466854894156343e-6
3648158, 5.186997525174121e-6
214409, 8.962967223572886e-6
239083, -2.4066148912324926e-7
19685, -4.475161900252557e-5
437096, -7.232373183157187e-5
414949, 8.10381360659351e-6
27911, 1.0168141208063099e-6
5352, -2.7875839426048192e-5
159673, 5.154271492334131e-5
972832, -9.885879237829808e-7
118714, 1.085986445843247e-5
517141, 4.70388158824129e-6
436472, 9.945296211091312e-6
228846, -7.5840768648672346e-6
5149, -1.891782153921844e-5
866944, 4.5578432563275875e-6
188671, 1.4311725459019022e-5
127318, 6.276989920861702e-6
119629, -1.0030208394437517e-6
3517263, -4.3834704660336525e-6
6469, -0.0035718902100403097
229338, 0.0002827766002772449
2096464, -9.57846069002352e-6
917274, 7.417952768662382e-6
102791, 4.013067476054377e-6
973023, 3.2291885183442007e-6
11155, -7.268781842039913e-6
764414, -4.322584393102209e-5
1701531, -3.01822694303361e-6
228265, 1.618495731701094e-5
52049, -0.0001818043310111816
879272, 8.029670605728622e-5
879334, -1.5192515912153567e-5
958289, 3.368395756411843e-5
39954, -2.5328890193780264e-5
3506048, -4.2912400070875515e-6
29706, -0.00014895192415447731
635909, -3.8315582453715535e-6
910386, 2.3143643096762087e-6
517204, 1.4383872550244606e-5
13362, -0.0004434341002928598
17534, 1.0501218575189327e-6
759345, -1.3601461793824157e-5
195989, -1.6734357783973014e-5
517260, 1.039570848016817e-6
7692, 0.000614038373416259
182419, 2.396262328096007e-6
228043, -1.608074083829434e-5
27857, -6.0087975384288e-6
59097, 2.5936474366340988e-6
108957, 1.776871920465932e-5
145675, 1.5815450007323777e-6
51288, 1.270957439270343e-5
208659, 5.666670726840359e-6
120563, 9.78785254958413e-7
636634, -5.249076297402991e-5
785024, 3.685276043557668e-5
533, -0.030101336049374892
775594, 7.706142424372839e-5
632013, 1.033772448125187e-6
148855, -3.42836259717081e-5
982912, -3.45186264317766e-5
59917, 4.421241329236079e-5
51345, 2.0967184652818177e-5
218443, -2.7129745904851272e-5
784531, -2.1752940319981633e-6
442233, 6.858721178870853e-6
439821, 1.7876342752769126e-6
33298, 1.6620275732920588e-6
216656, 6.145545455052499e-5
19147, -1.552738605545263e-5
993, 0.003170030385095928
192870, -2.063197475478004e-5
108884, 0.00042955998598966566
217745, -2.6986091222918466e-5
191296, 0.00018637390290511167
306597, -1.1202263359518921e-5
631149, 5.103076563366158e-6
57784, -8.816581207366394e-6
484170, -4.9660345012169735e-6
870340, -2.409142113722016e-6
159304, -2.5541837042190734e-6
517235, -4.079743434736392e-6
51106, 0.00018180433101118158
228703, 1.290467608104241e-5
105572, -9.00087699053938e-6
152586, 3.2814979125070946e-5
216636, 1.5632805288474872e-5
240001, -9.364834356755146e-6
3061410, 4.012052087444156e-6
193510, -1.648433814668876e-5
818612, 9.328663037951643e-6
7812, 8.501114858621414e-6
243775, -1.1458586070031917e-5
25871, -0.0004405123899014798
38006, 6.924366287998983e-5
108271, -2.144587242081895e-6
36457, 9.240905084748336e-7
785041, -2.7675111883212e-5
153336, -0.00032649100755658696
3038061, -5.273990925233069e-6
203858, 1.2453132792437769e-6
3893568, 4.534209611817477e-6
49512, 8.022842910298502e-5
829226, -1.0296114334718015e-6
903823, -4.671043362886103e-6
415826, 1.2850534848247463e-6
8628, 0.0015939059118614256
424014, -1.0001390927305366e-6
241668, 1.064661586302797e-6
595599, -4.625758973180191e-6
14043, -4.690317961068166e-5
227887, -7.333561168438392e-6
2858, -0.010080938663513943
75665, -2.9662556967256578e-5
226417, 2.431700064330981e-6
